7FC	OC(=O)c1ccc(cc1)C2=C(O)C(=O)c3cc(Cl)cc(Cl)c3O2	InChI=1S/C16H8Cl2O5/c17-9-5-10-12(19)13(20)14(23-15(10)11(18)6-9)7-1-3-8(4-2-7)16(21)22/h1-6,20H,(H,21,22)	CFWCAEJMOUILDR-UHFFFAOYSA-N	38997316	NONE	NONE	C16H8Cl2O5	351.14	0	31	0	33	12
7LU	Oc1ccc(cc1O)C2=CC(=O)c3c(O)cc(Cl)cc3O2	InChI=1S/C15H9ClO5/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-6,17-19H	OYAMKEPRYMXRQW-UHFFFAOYSA-N	126843272	NONE	NONE	C15H9ClO5	304.68	0	30	0	32	12
7V6	Bc1ccc(cc1)[C@H](O)CCc2ccc(O)c(c2)C(O)=O	InChI=1S/C16H17BO4/c17-12-5-3-11(4-6-12)14(18)7-1-10-2-8-15(19)13(9-10)16(20)21/h2-6,8-9,14,18-19H,1,7,17H2,(H,20,21)/t14-/m1/s1	AIYINTRBIVHQTG-CQSZACIVSA-N	137348666	NONE	NONE	C16H17BO4	284.12	0	38	1	39	12
85Z	Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(O)=O)cc3)c4ccc(O)cc4OC2=O	InChI=1S/C26H19FO5/c1-15-12-18(27)7-9-20(15)25-22(21-10-8-19(28)14-23(21)32-26(25)31)13-17-4-2-16(3-5-17)6-11-24(29)30/h2-12,14,28H,13H2,1H3,(H,29,30)/b11-6+	OESYVSZPQCBFQS-IZZDOVSWSA-N	91668558	NONE	3427397	C26H19FO5	430.42	0	51	0	54	18
8CM	Oc1cccc2C=CC(=O)Oc12	InChI=1S/C9H6O3/c10-7-3-1-2-6-4-5-8(11)12-9(6)7/h1-5,10H	DPTUTXWBBUARQB-UHFFFAOYSA-N	122783	NONE	389988	C9H6O3	162.14	0	18	0	19	11
8MC	COc1ccc2C(=CC(=O)Oc2c1)CC(O)=O	InChI=1S/C12H10O5/c1-16-8-2-3-9-7(4-11(13)14)5-12(15)17-10(9)6-8/h2-3,5-6H,4H2,1H3,(H,13,14)	ZEKAXIFHLIITGV-UHFFFAOYSA-N	342221	51666	268282	C12H10O5	234.21	0	27	0	28	6
8MO	COc1c2occc2cc3C=CC(=O)Oc13	InChI=1S/C12H8O4/c1-14-12-10-8(4-5-15-10)6-7-2-3-9(13)16-11(7)12/h2-6H,1H3	QXKHYNVANLEOEG-UHFFFAOYSA-N	4114	18358	416	C12H8O4	216.19	0	24	0	26	14
8U8	CC1=CC(=O)Oc2cc(O[C@@H]3O[C@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)ccc12	InChI=1S/C16H16O9/c1-6-4-10(17)24-9-5-7(2-3-8(6)9)23-16-13(20)11(18)12(19)14(25-16)15(21)22/h2-5,11-14,16,18-20H,1H3,(H,21,22)/t11-,12-,13+,14+,16+/m0/s1	ARQXEQLMMNGFDU-ZHMBSYLPSA-N	128746	NONE	NONE	C16H16O9	352.29	0	41	5	43	6
93H	COc1ccc(CCNCCc2ccc(O)c(O)c2)cc1	InChI=1S/C17H21NO3/c1-21-15-5-2-13(3-6-15)8-10-18-11-9-14-4-7-16(19)17(20)12-14/h2-7,12,18-20H,8-11H2,1H3	YUWZXUMQIZRXEN-UHFFFAOYSA-N	131632996	NONE	NONE	C17H21NO3	287.35	0	42	0	43	12
9CC	C[C@@H]1CCC[C@@H](C[C@H]2Cc3cc(O)cc(O)c3C(=O)O2)O1	InChI=1S/C16H20O5/c1-9-3-2-4-12(20-9)8-13-6-10-5-11(17)7-14(18)15(10)16(19)21-13/h5,7,9,12-13,17-18H,2-4,6,8H2,1H3/t9-,12+,13-/m1/s1	WOMKDMUZNBFXKG-JIMOISOXSA-N	45488860	NONE	578530	C16H20O5	292.33	0	41	3	43	6
9CF	C[C@@H]1CCC[C@H](C[C@@H]2Cc3cc(O)cc(O)c3C(=O)O2)O1	InChI=1S/C16H20O5/c1-9-3-2-4-12(20-9)8-13-6-10-5-11(17)7-14(18)15(10)16(19)21-13/h5,7,9,12-13,17-18H,2-4,6,8H2,1H3/t9-,12-,13+/m1/s1	WOMKDMUZNBFXKG-WQAKAFBOSA-N	92276885	NONE	4215398	C16H20O5	292.33	0	41	3	43	6
9CU	C[C@@H]1CCC[C@H](C[C@H]2Cc3cc(O)cc(O)c3C(=O)O2)O1	InChI=1S/C16H20O5/c1-9-3-2-4-12(20-9)8-13-6-10-5-11(17)7-14(18)15(10)16(19)21-13/h5,7,9,12-13,17-18H,2-4,6,8H2,1H3/t9-,12-,13-/m1/s1	WOMKDMUZNBFXKG-OASPWFOLSA-N	62705396	NONE	4211492	C16H20O5	292.33	0	41	3	43	6
9CX	C[C@H]1CCC[C@H](C[C@@H]2Cc3cc(O)cc(O)c3C(=O)O2)O1	InChI=1S/C16H20O5/c1-9-3-2-4-12(20-9)8-13-6-10-5-11(17)7-14(18)15(10)16(19)21-13/h5,7,9,12-13,17-18H,2-4,6,8H2,1H3/t9-,12+,13-/m0/s1	WOMKDMUZNBFXKG-BIMULSAOSA-N	66575611	NONE	4206602	C16H20O5	292.33	0	41	3	43	6
A0O	COc1ccc2C=CC(=O)Oc2c1CC=C(C)C	InChI=1S/C15H16O3/c1-10(2)4-7-12-13(17-3)8-5-11-6-9-14(16)18-15(11)12/h4-6,8-9H,7H2,1-3H3	MBRLOUHOWLUMFF-UHFFFAOYSA-N	10228	69832	52229	C15H16O3	244.29	0	34	0	35	6
A63	COc1ccc(cc1)C2=CC(=O)c3ccccc3O2	InChI=1S/C16H12O3/c1-18-12-8-6-11(7-9-12)16-10-14(17)13-4-2-3-5-15(13)19-16/h2-10H,1H3	OMICQBVLCVRFGN-UHFFFAOYSA-N	77793	114194	16312	C16H12O3	252.26	0	31	0	33	12
A64	CC(C)c1ccc(cc1)C2=CC(=O)c3ccccc3O2	InChI=1S/C18H16O2/c1-12(2)13-7-9-14(10-8-13)18-11-16(19)15-5-3-4-6-17(15)20-18/h3-12H,1-2H3	PYTOHIUBXSJKQH-UHFFFAOYSA-N	2802462	NONE	2431867	C18H16O2	264.32	0	36	0	38	12
A73	Brc1ccc(cc1)C2=CC(=O)c3ccccc3O2	InChI=1S/C15H9BrO2/c16-11-7-5-10(6-8-11)15-9-13(17)12-3-1-2-4-14(12)18-15/h1-9H	URZUAHXELZUWFE-UHFFFAOYSA-N	1686	NONE	294099	C15H9BrO2	301.13	0	27	0	29	12
AFE	C[C@@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)cc4)[C@H](O)[C@H](O)[C@H]1O	InChI=1S/C21H20O10/c1-8-15(25)17(27)18(28)21(29-8)31-20-16(26)14-12(24)6-11(23)7-13(14)30-19(20)9-2-4-10(22)5-3-9/h2-8,15,17-18,21-25,27-28H,1H3/t8-,15-,17+,18+,21-/m0/s1	SOSLMHZOJATCCP-AEIZVZFYSA-N	5316673	80790	240528	C21H20O10	432.38	0	51	5	54	12
AGI	Oc1ccc(cc1)C2=CC(=O)c3c(O)cc(O)cc3O2	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-7,16-18H	KZNIFHPLKGYRTM-UHFFFAOYSA-N	5280443	18388	28	C15H10O5	270.24	0	30	0	32	12
ALE	CNC[C@H](O)c1ccc(O)c(O)c1	InChI=1S/C9H13NO3/c1-10-5-9(13)6-2-3-7(11)8(12)4-6/h2-4,9-13H,5H2,1H3/t9-/m0/s1	UCTWMZQNUQWSLP-VIFPVBQESA-N	139148732	28918	679	C9H13NO3	183.20	0	26	1	26	6
B4F	OC(=O)c1cc(ccc1C2=C3C=CC(=O)C=C3Oc4cc(O)ccc24)C(=O)NCCNC(=O)CCCC[C@@H]5SC[C@@H]6NC(=O)N[C@H]56	InChI=1S/C33H32N4O8S/c38-18-6-9-21-25(14-18)45-26-15-19(39)7-10-22(26)29(21)20-8-5-17(13-23(20)32(42)43)31(41)35-12-11-34-28(40)4-2-1-3-27-30-24(16-46-27)36-33(44)37-30/h5-10,13-15,24,27,30,38H,1-4,11-12,16H2,(H,34,40)(H,35,41)(H,42,43)(H2,36,37,44)/t24-,27-,30-/m0/s1	DFUFXKZUEOKPSD-LFERIPGTSA-N	16216992	NONE	NONE	C33H32N4O8S	644.69	0	78	3	83	12
B7S	Oc1cc(O)c2C(=O)C=COc2c1	InChI=1S/C9H6O4/c10-5-3-7(12)9-6(11)1-2-13-8(9)4-5/h1-4,10,12H	NYCXYKOXLNBYID-UHFFFAOYSA-N	5281343	2007	3604316	C9H6O4	178.14	0	19	0	20	6
BCU	OC[C@@H]1COc2ccccc2C1	InChI=1S/C10H12O2/c11-6-8-5-9-3-1-2-4-10(9)12-7-8/h1-4,8,11H,5-7H2/t8-/m1/s1	UPDSWAQIQZFOLF-MRVPVSSYSA-N	7162114	NONE	NONE	C10H12O2	164.20	0	24	1	25	6
BHF	O=C1C=C(Oc2c1ccc3ccccc23)c4ccccc4	InChI=1S/C19H12O2/c20-17-12-18(14-7-2-1-3-8-14)21-19-15-9-5-4-6-13(15)10-11-16(17)19/h1-12H	VFMMPHCGEFXGIP-UHFFFAOYSA-N	11790	76995	283196	C19H12O2	272.30	0	33	0	36	22
BUN	Oc1ccc(c(O)c1)C(=O)\C=C\c2ccc(O)c(O)c2	InChI=1S/C15H12O5/c16-10-3-4-11(14(19)8-10)12(17)5-1-9-2-6-13(18)15(20)7-9/h1-8,16,18-20H/b5-1+	AYMYWHCQALZEGT-ORCRQEGFSA-N	5281222	3237	128000	C15H12O5	272.25	0	32	0	33	12
BUU	N[C@@H](Cc1ccc(O)c(OCc2ccccc2[N+]([O-])=O)c1)C(O)=O	InChI=1S/C16H16N2O6/c17-12(16(20)21)7-10-5-6-14(19)15(8-10)24-9-11-3-1-2-4-13(11)18(22)23/h1-6,8,12,19H,7,9,17H2,(H,20,21)/t12-/m0/s1	NKOMHGJPHGNQSO-LBPRGKRZSA-N	129900087	NONE	NONE	C16H16N2O6	332.31	0	40	1	41	12
BVB	Oc1cc(O)cc(/C=C/c2ccc(Br)cc2)c1	InChI=1S/C14H11BrO2/c15-12-5-3-10(4-6-12)1-2-11-7-13(16)9-14(17)8-11/h1-9,16-17H/b2-1+	NCJVLKFAQIWASE-OWOJBTEDSA-N	18475115	NONE	2208038	C14H11BrO2	291.14	0	28	0	29	12
C17	Clc1cccc(COc2ccc3c(OC(=O)C=C3C=O)c2)c1	InChI=1S/C17H11ClO4/c18-13-3-1-2-11(6-13)10-21-14-4-5-15-12(9-19)7-17(20)22-16(15)8-14/h1-9H,10H2	ZOCADHRNWNJARU-UHFFFAOYSA-N	16750123	NONE	239508	C17H11ClO4	314.72	0	33	0	35	11
C18	CNCC1=CC(=O)Oc2cc(OCc3cccc(Cl)c3)ccc12	InChI=1S/C18H16ClNO3/c1-20-10-13-8-18(21)23-17-9-15(5-6-16(13)17)22-11-12-3-2-4-14(19)7-12/h2-9,20H,10-11H2,1H3	JMGUSOLCNQVZCT-UHFFFAOYSA-N	11616886	NONE	239507	C18H16ClNO3	329.78	0	39	0	41	11
CAQ	Oc1ccccc1O	InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H	YCIMNLLNPGFGHC-UHFFFAOYSA-N	289	18135	280998	C6H6O2	110.11	0	14	0	14	6
CBN	CO[C@@H]1[C@@H](OC(=O)c2[nH]c(C)cc2)[C@@H](O)[C@H](Oc3ccc4C(=C(NC(=O)c5ccc(O)c(CC=C(C)C)c5)C(=O)Oc4c3Cl)O)OC1(C)C	InChI=1S/C35H37ClN2O11/c1-16(2)7-9-18-15-19(10-13-22(18)39)31(42)38-25-26(40)20-11-14-23(24(36)28(20)47-33(25)44)46-34-27(41)29(30(45-6)35(4,5)49-34)48-32(43)21-12-8-17(3)37-21/h7-8,10-15,27,29-30,34,37,39-41H,9H2,1-6H3,(H,38,42)/t27-,29+,30-,34-/m1/s1	FJAQNRBDVKIIKK-LFLQOBSNSA-N	54706138	NONE	303984	C35H37ClN2O11	697.13	0	86	4	90	22
CC2	Cc1cc2OC(=O)C(=C(O)c2cc1C)Cc3cccc4ccccc34	InChI=1S/C22H18O3/c1-13-10-18-20(11-14(13)2)25-22(24)19(21(18)23)12-16-8-5-7-15-6-3-4-9-17(15)16/h3-11,23H,12H2,1-2H3	CLIXIKBUGAHFJT-UHFFFAOYSA-N	54736423	NONE	569169	C22H18O3	330.38	0	43	0	46	17
CC6	Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccccc3O)O	InChI=1S/C15H10O6/c16-7-5-10(18)12-11(6-7)21-15(14(20)13(12)19)8-3-1-2-4-9(8)17/h1-6,16-18,20H	WCNLFPKXBGWWDS-UHFFFAOYSA-N	5281610	75107	503168	C15H10O6	286.24	0	31	0	33	12
CHJ	CC1=CC(=O)Oc2cc(Oc3ccc(Cl)cc3O)ccc12	InChI=1S/C16H11ClO4/c1-9-6-16(19)21-15-8-11(3-4-12(9)15)20-14-5-2-10(17)7-13(14)18/h2-8,18H,1H3	XXMITAGGDYBPQV-UHFFFAOYSA-N	71768351	NONE	2426548	C16H11ClO4	302.71	0	32	0	34	12
CHU	CN[S](=O)(=O)Nc1nccc(CC2=C(C)c3ccc(Oc4ncccn4)cc3OC2=O)c1F	InChI=1S/C21H18FN5O5S/c1-12-15-5-4-14(31-21-25-7-3-8-26-21)11-17(15)32-20(28)16(12)10-13-6-9-24-19(18(13)22)27-33(29,30)23-2/h3-9,11,23H,10H2,1-2H3,(H,24,27)	LMMJFBMMJUMSJS-UHFFFAOYSA-N	16719221	78825	3264002	C21H18FN5O5S	471.46	0	51	0	54	18
CHV	Oc1ccc2C=C(Oc3ccc(Cl)cc3O)C(=O)Oc2c1	InChI=1S/C15H9ClO5/c16-9-2-4-12(11(18)6-9)20-14-5-8-1-3-10(17)7-13(8)21-15(14)19/h1-7,17-18H	UBCXCRQXPSAIBV-UHFFFAOYSA-N	71768352	NONE	2426552	C15H9ClO5	304.68	0	30	0	32	12
CM4	C[C@H]1[C@@H]([C@@H](Oc2ccc(O)cc12)c3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5	InChI=1S/C28H31NO4/c1-19-25-18-23(31)10-13-26(25)33-28(27(19)20-4-8-22(30)9-5-20)21-6-11-24(12-7-21)32-17-16-29-14-2-3-15-29/h4-13,18-19,27-28,30-31H,2-3,14-17H2,1H3/t19-,27-,28+/m1/s1	XPVKGTWRXBSJKO-LHXLBICKSA-N	4369568	41593	181936	C28H31NO4	445.55	0	64	3	68	18
COU	O=C1Oc2ccccc2C=C1	InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H	ZYGHJZDHTFUPRJ-UHFFFAOYSA-N	323	28794	6466	C9H6O2	146.14	0	17	0	18	10
CPB	CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl	InChI=1S/C21H20ClNO5/c1-23-7-6-12(17(27)10-23)19-14(24)8-15(25)20-16(26)9-18(28-21(19)20)11-4-2-3-5-13(11)22/h2-5,8-9,12,17,24-25,27H,6-7,10H2,1H3/t12-,17+/m0/s1	BIIVYFLTOXDAOV-YVEFUNNKSA-N	5287969	47344	428690	C21H20ClNO5	401.84	0	48	2	51	18
CU5	COc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccccc3	InChI=1S/C16H14O5/c1-20-15-12(19)7-10(17)14-11(18)8-13(21-16(14)15)9-5-3-2-4-6-9/h2-7,13,17,19H,8H2,1H3/t13-/m0/s1	FKAOWOSRYSMEBS-ZDUSSCGKSA-N	10265977	NONE	NONE	C16H14O5	286.28	0	35	1	37	12
CUE	Oc1ccc2c(OC(=O)c3c2oc4cc(O)ccc34)c1	InChI=1S/C15H8O5/c16-7-1-3-9-11(5-7)19-14-10-4-2-8(17)6-12(10)20-15(18)13(9)14/h1-6,16-17H	ZZIALNLLNHEQPJ-UHFFFAOYSA-N	5281707	3908	30707	C15H8O5	268.22	0	28	0	31	16
CUT	Oc1ccc(c(O)c1)C(=O)c2ccccc2	InChI=1S/C13H10O3/c14-10-6-7-11(12(15)8-10)13(16)9-4-2-1-3-5-9/h1-8,14-15H	ZXDDPOHVAMWLBH-UHFFFAOYSA-N	8572	34240	1392	C13H10O3	214.22	0	26	0	27	12
CWE	Oc1ccc(cc1)[C@H]2CC(=O)c3c(O)cc(O)cc3O2	InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2/t13-/m1/s1	FTVWIRXFELQLPI-CYBMUJFWSA-N	667495	50201	NONE	C15H12O5	272.25	0	32	1	34	12
CZ0	CC1=CC(=O)Oc2cc3c(ccc(O)c3[N+]([O-])=O)cc12	InChI=1S/C14H9NO5/c1-7-4-13(17)20-12-6-10-8(5-9(7)12)2-3-11(16)14(10)15(18)19/h2-6,16H,1H3	LDFBABFNEAVJKG-UHFFFAOYSA-N	44456889	NONE	270722	C14H9NO5	271.23	0	29	0	31	11
D75	O[C@@H]1[C@@H](O)[C@@H](O[C@@H]([C@H]1O)C(O)=O)Oc2ccc3c(OC=C(C3=O)c4ccc(O)cc4)c2	InChI=1S/C21H18O10/c22-10-3-1-9(2-4-10)13-8-29-14-7-11(5-6-12(14)15(13)23)30-21-18(26)16(24)17(25)19(31-21)20(27)28/h1-8,16-19,21-22,24-26H,(H,27,28)/t16-,17-,18+,19-,21+/m0/s1	MMIBOZXVZLENRZ-ZFORQUDYSA-N	11316354	NONE	NONE	C21H18O10	430.36	0	49	5	52	12
DAH	N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O	InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)/t6-/m0/s1	WTDRDQBEARUVNC-LURJTMIESA-N	6971033	57504	1009	C9H11NO4	197.19	0	25	1	25	6
DC8	Oc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3[C@@H]4CC(F)(F)C[C@H]24	InChI=1S/C18H16F2O3/c19-18(20)8-14-13-7-12(22)5-6-16(13)23-17(15(14)9-18)10-1-3-11(21)4-2-10/h1-7,14-15,17,21-22H,8-9H2/t14-,15-,17-/m0/s1	QJSMFUTULGSHNQ-ZOBUZTSGSA-N	11197931	NONE	236718	C18H16F2O3	318.31	0	39	3	42	12
DDC	Oc1ccc2C(=O)C[C@H](Oc2c1)c3ccccc3	InChI=1S/C15H12O3/c16-11-6-7-12-13(17)9-14(18-15(12)8-11)10-4-2-1-3-5-10/h1-8,14,16H,9H2/t14-/m0/s1	SWAJPHCXKPCPQZ-AWEZNQCLSA-N	688857	41888	402744	C15H12O3	240.25	0	30	1	32	12
DFL	Oc1ccc(cc1)[C@@H]2CC(=O)c3ccccc3O2	InChI=1S/C15H12O3/c16-11-7-5-10(6-8-11)15-9-13(17)12-3-1-2-4-14(12)18-15/h1-8,15-16H,9H2/t15-/m0/s1	ZLHVIYHWWQYJID-HNNXBMFYSA-N	688859	41965	NONE	C15H12O3	240.25	0	30	1	32	12
DFV	Oc1ccc(cc1)[C@@H]2CC(=O)c3ccc(O)cc3O2	InChI=1S/C15H12O4/c16-10-3-1-9(2-4-10)14-8-13(18)12-6-5-11(17)7-15(12)19-14/h1-7,14,16-17H,8H2/t14-/m0/s1	FURUXTVZLHCCNA-AWEZNQCLSA-N	114829	28777	252642	C15H12O4	256.25	0	31	1	33	12
DH2	O[C@H]1[C@@H](Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3	InChI=1S/C15H12O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,14-19,21H/t14-,15+/m1/s1	CXQWRCVTCMQVQX-CABCVRRESA-N	712316	41963	209462	C15H12O7	304.25	0	34	2	36	12
DHB	OC(=O)c1ccc(O)c(O)c1	InChI=1S/C7H6O4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,8-9H,(H,10,11)	YQUVCSBJEUQKSH-UHFFFAOYSA-N	72	36062	37537	C7H6O4	154.12	0	17	0	17	6
DHC	OC(=O)\C=C\c1ccc(O)c(O)c1	InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)/b4-2+	QAIPRVGONGVQAS-DUXPYHPUSA-N	689043	16433	145	C9H8O4	180.16	0	21	0	21	6
DHY	OC(=O)Cc1ccc(O)c(O)c1	InChI=1S/C8H8O4/c9-6-2-1-5(3-7(6)10)4-8(11)12/h1-3,9-10H,4H2,(H,11,12)	CFFZDZCDUFSOFZ-UHFFFAOYSA-N	547	41941	1284	C8H8O4	168.15	0	20	0	20	6
DLM	Oc1cc(O)c2cc(O)c([o+]c2c1)c3cc(O)c(O)c(O)c3	InChI=1S/C15H10O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-5H,(H5-,16,17,18,19,20,21)/p+1	JKHRCGUTYDNCLE-UHFFFAOYSA-O	128853	28436	276780	C15H11O7	303.24	1	33	0	35	17
DQH	O[C@@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3	InChI=1S/C15H12O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,14-19,21H/t14-,15+/m0/s1	CXQWRCVTCMQVQX-LSDHHAIUSA-N	439533	17948	66	C15H12O7	304.25	0	34	2	36	12
DTC	O=C1Oc2ccccc2C(=O)[C@H]1C[C@@H]3C(=O)Oc4ccccc4C3=O	InChI=1S/C19H12O6/c20-16-10-5-1-3-7-14(10)24-18(22)12(16)9-13-17(21)11-6-2-4-8-15(11)25-19(13)23/h1-8,12-13H,9H2/t12-,13+	HIZKPJUTKKJDGA-BETUJISGSA-N	17753965	NONE	NONE	C19H12O6	336.30	0	37	2	40	12
DZN	OC[C@H]1O[C@@H](Oc2ccc3C(=O)C(=COc3c2)c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]1O	InChI=1S/C21H20O9/c22-8-16-18(25)19(26)20(27)21(30-16)29-12-5-6-13-15(7-12)28-9-14(17(13)24)10-1-3-11(23)4-2-10/h1-7,9,16,18-23,25-27H,8H2/t16-,18-,19+,20-,21-/m1/s1	KYQZWONCHDNPDP-QNDFHXLGSA-N	107971	42202	486422	C21H20O9	416.38	0	50	5	53	17
EGT	O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3cc(O)c(O)c(O)c3	InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2/t12-,15-/m1/s1	XMOCLSLCDHWDHP-IUODEOHRSA-N	72277	42255	47386	C15H14O7	306.27	0	36	2	38	12
EKZ	CC(C)(C)c1ccc(O)c(O)c1	InChI=1S/C10H14O2/c1-10(2,3)7-4-5-8(11)9(12)6-7/h4-6,11-12H,1-3H3	XESZUVZBAMCAEJ-UHFFFAOYSA-N	7381	NONE	220845	C10H14O2	166.22	0	26	0	26	6
ERD	Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccc(O)c(O)c3	InChI=1S/C15H12O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-5,13,16-19H,6H2/t13-/m0/s1	SBHXYTNGIZCORC-ZDUSSCGKSA-N	440735	28412	8996	C15H12O6	288.25	0	33	1	35	12
ESE	C[C@]12CC[C@H](C[C@H]1CC[C@@H]2O)c3ccc(O)cc3	InChI=1S/C16H22O2/c1-16-9-8-12(10-13(16)4-7-15(16)18)11-2-5-14(17)6-3-11/h2-3,5-6,12-13,15,17-18H,4,7-10H2,1H3/t12-,13-,15+,16+/m1/s1	CEOUGJNTPKXUFS-VDERGJSUSA-N	50940853	NONE	1651152	C16H22O2	246.34	0	40	4	42	6
F08	COC(=O)c1ccc(cc1)C2=CC(=O)c3ccccc3O2	InChI=1S/C17H12O4/c1-20-17(19)12-8-6-11(7-9-12)16-10-14(18)13-4-2-3-5-15(13)21-16/h2-10H,1H3	BDADRHKVFGYIRW-UHFFFAOYSA-N	14735886	NONE	2431800	C17H12O4	280.27	0	33	0	35	12
F5M	OC(=O)c1cc(ccc1C2=C3C=CC(=O)C=C3Oc4cc(O)ccc24)N5C(=O)C=CC5=O	InChI=1S/C24H13NO7/c26-13-2-5-16-19(10-13)32-20-11-14(27)3-6-17(20)23(16)15-4-1-12(9-18(15)24(30)31)25-21(28)7-8-22(25)29/h1-11,26H,(H,30,31)	HFBMFFXWMZRDIY-UHFFFAOYSA-N	4063014	NONE	NONE	C24H13NO7	427.36	0	45	0	49	12
F70	O=C(OCC#N)c1ccc(cc1)C2=CC(=O)c3ccccc3O2	InChI=1S/C18H11NO4/c19-9-10-22-18(21)13-7-5-12(6-8-13)17-11-15(20)14-3-1-2-4-16(14)23-17/h1-8,11H,10H2	VHZDBQAQWIEXCK-UHFFFAOYSA-N	2817491	NONE	2431803	C18H11NO4	305.28	0	34	0	36	12
F94	Oc1ccc2C(=O)C=C(Oc2c1)c3cccc(O)c3	InChI=1S/C15H10O4/c16-10-3-1-2-9(6-10)14-8-13(18)12-5-4-11(17)7-15(12)19-14/h1-8,16-17H	DYARIVMCYYQNNQ-UHFFFAOYSA-N	5391140	NONE	253786	C15H10O4	254.24	0	29	0	31	12
F95	OC(=O)CC1=CC(=O)Oc2c(O)c(O)ccc12	InChI=1S/C11H8O6/c12-7-2-1-6-5(3-8(13)14)4-9(15)17-11(6)10(7)16/h1-2,4,12,16H,3H2,(H,13,14)	LNRFNPKOQGRTFS-UHFFFAOYSA-N	5513692	NONE	NONE	C11H8O6	236.18	0	25	0	26	6
F9Z	CN1CC[C@@H]([C@@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl	InChI=1S/C21H20ClNO5/c1-23-7-6-12(17(27)10-23)19-14(24)8-15(25)20-16(26)9-18(28-21(19)20)11-4-2-3-5-13(11)22/h2-5,8-9,12,17,24-25,27H,6-7,10H2,1H3/t12-,17-/m0/s1	BIIVYFLTOXDAOV-SJCJKPOMSA-N	6602328	NONE	1709089	C21H20ClNO5	401.84	0	48	2	51	12
FDL	CC(=O)NCCCC[C@H](N)C(=O)Nc1ccc2C(=CC(=O)Oc2c1)C	InChI=1S/C18H23N3O4/c1-11-9-17(23)25-16-10-13(6-7-14(11)16)21-18(24)15(19)5-3-4-8-20-12(2)22/h6-7,9-10,15H,3-5,8,19H2,1-2H3,(H,20,22)(H,21,24)/t15-/m0/s1	CDFJPCDMYIJWOC-HNNXBMFYSA-N	10091262	NONE	NONE	C18H23N3O4	345.39	0	48	1	49	6
FER	COc1cc(\C=C\C(O)=O)ccc1O	InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+	KSEBMYQBYZTDHS-HWKANZROSA-N	445858	17620	32749	C10H10O4	194.18	0	24	0	24	6
